PROVIDER NPI,PROVIDER CCN,PROVIDER / ORG NAME,PROVIDER STATE,PROVIDER CITY,PROVIDER  ADDRESS,PROVIDER ZIP 5 CD,PROVIDER ZIP 4 CD,PROVIDER PHONE NUM,PROVIDER PHONE EXT,PROGRAM YEAR,CALC PAYMENT  AMT ($)
1245226190,100084,LEESBURG REGIONAL MEDICAL CENTER INC,Florida,Leesburg,600 E Dixie Ave,34748,5925,(352) 323-5454,,2013,"4,056,799.45"
1083669683,100107,Lehigh HMA LLC,Florida,Lehigh Acres,1500 Lee Blvd,33936,4835,(239) 369-2101,,2012,"1,275,052.24"
1568493641,100187,Lifemark Hospitals of Florida Inc,Florida,Hialeah,2001 W 68th St,33016,1801,(305) 823-5000,,2012,"3,255,042.04"
1104821461,101311,Madison County Hospital Health Systems Inc,Florida,Madison,309 NE Marion St,32340,2511,(850) 973-2271,,2011,"1,342,941.63"
1760472799,100035,Manatee Memorial Hospital L P,Florida,Bradenton,206 2nd St E,34208,1042,(941) 746-5111,,2012,"2,937,952.64"
1841237930,100212,"Marion Community Hospital, Inc.",Florida,Ocala,1431 SW 1st Ave,34474,4000,(352) 401-1000,,2011,"3,368,804.00"
1841237930,100212,"Marion Community Hospital, Inc.",Florida,Ocala,1431 SW 1st Ave,34474,4000,(352) 401-1000,,2012,"2,742,896.54"
1194790055,100044,MARTIN MEMORIAL MEDICAL CENTER INC,Florida,Stuart,200 SE Hospital Ave,34994,2346,(772) 287-5200,7532,2012,"3,680,179.68"
1891782470,100151,Mayo Clinic Florida,Florida,Jacksonville,4500 San Pablo Rd S,32224,1865,(904) 953-2000,,2012,"2,185,924.20"
1013972272,101303,Medlink Management Services Inc,Florida,Lake Butler,850 E Main St,32054,1353,(386) 496-2323,9226,2012,"657,628.17"
1962497198,100291,"Melbourne HMA, LLC",Florida,Melbourne,250 N Wickham Rd,32935,8625,(321) 752-1200,,2012,"1,245,775.28"
1063426823,100068,Memorial Health Systems Inc,Florida,Daytona Beach,301 Memorial Medical Parkway,32117,5168,(386) 231-6000,,2011,"3,269,947.20"
1063426823,100068,Memorial Health Systems Inc,Florida,Daytona Beach,301 Memorial Medical Parkway,32117,5168,(386) 231-6000,,2012,"2,192,251.47"
1447206438,100179,MEMORIAL HEALTHCARE GROUP INC,Florida,Jacksonville,3625 University Blvd S,32216,4207,(904) 399-6111,,2011,"3,396,041.10"
1447206438,100179,MEMORIAL HEALTHCARE GROUP INC,Florida,Jacksonville,3625 University Blvd S,32216,4207,(904) 399-6111,,2012,"2,404,846.80"
1679678486,100118,"MEMORIAL HOSPITAL FLAGLER, INC.",Florida,Palm Coast,60 Memorial Medical Pkwy,32164,5980,(386) 586-2000,,2011,"2,287,807.20"
1679678486,100118,"MEMORIAL HOSPITAL FLAGLER, INC.",Florida,Palm Coast,60 Memorial Medical Pkwy,32164,5980,(386) 586-2000,,2012,"1,683,905.40"
1023098258,100206,Memorial Hospital of Tampa LP,Florida,Tampa,2901 W Swann Ave,33609,4056,(813) 873-6400,5500,2012,"1,317,348.20"
1649367269,100045,MEMORIAL HOSPITAL-WEST VOLUSIA INC,Florida,Deland,701 W Plymouth Ave,32720,3236,(386) 943-4522,4879,2011,"2,337,378.42"
1649367269,100045,MEMORIAL HOSPITAL-WEST VOLUSIA INC,Florida,Deland,701 W Plymouth Ave,32720,3236,(386) 943-4522,4879,2012,"1,623,070.89"
1922078641,100076,METROPOLITAN HEALTH COMMUNITY SERVICES CORPORATION,Florida,Miami,5959 NW 7th St,33126,3129,(305) 264-1000,6400,2013,"1,537,381.66"
1407801673,100131,"Miami Beach Healthcare Group, Ltd.",Florida,Aventura,20900 Biscayne Blvd,33180,1407,(305) 682-7000,,2011,"3,840,465.68"
1407801673,100131,"Miami Beach Healthcare Group, Ltd.",Florida,Aventura,20900 Biscayne Blvd,33180,1407,(305) 682-7000,,2012,"2,823,732.23"
1437135811,100063,"MORTON PLANT HOSPITAL ASSOCIATION, INC",Florida,New Port Richey,6600 Madison St,34652,1971,(727) 843-8468,,2013,"2,053,799.44"
1376529743,100127,"MORTON PLANT HOSPITAL ASSOCIATION, INC",Florida,Clearwater,300 Pinellas St,33756,3804,(727) 462-7000,,2013,"4,158,466.56"
1912964768,100034,"MOUNT SINAI MEDICAL CENTER OF FLORIDA, INC",Florida,Miami Beach,4300 Alton Road,33140,2891,(305) 674-2121,,2013,"3,352,829.52"
1548265739,100062,"MUNROE REGIONAL HEALTH SYSTEM, INC.",Florida,Ocala,1500 SW 1st Ave,34471,6505,(352) 351-7247,7247,2013,"4,333,839.62"
1720085137,100018,NAPLES COMMUNITY HOSPITAL INC,Florida,Naples,350 7th St N,34102,5754,(239) 463-5000,,2011,"3,845,689.74"
1720085137,100018,NAPLES COMMUNITY HOSPITAL INC,Florida,Naples,350 7th St N,34102,5754,(239) 463-5000,,2012,"3,040,018.70"
1316992134,100286,Naples HMA Inc,Florida,Naples,6101 Pine Ridge Rd,34119,3900,(239) 348-4000,,2012,"1,885,757.28"
1891741849,100191,New Port Richey Hospital Inc,Florida,New Port Richey,5637 Marine Pkwy,34652,4316,(727) 848-1733,,2011,"3,110,617.28"
1891741849,100191,New Port Richey Hospital Inc,Florida,New Port Richey,5637 Marine Pkwy,34652,4316,(727) 848-1733,,2012,"2,275,782.30"
1174551147,100276,North Broward Hospital District,Florida,Coral Springs,3000 CORAL HILLS DRIVE,33065,,(954) 767-5242,,2012,"1,675,151.32"
1376571323,100086,North Broward Hospital District,Florida,POMPANO BEACH,201 EAST SAMPLE ROAD,33064,,(954) 767-5242,,2012,"2,370,852.54"
1265460232,100200,North Broward Hospital District,Florida,Fort Lauderdale,6401 N FEDERAL HIGHWAY,33308,,(954) 767-5242,,2012,"1,705,891.44"
1285662239,100039,North Broward Hospital District,Florida,Fort Lauderdale,1600 South Andrews Avenue,33316,,(954) 355-4400,,2012,"1,705,939.56"
1174579155,100204,"North Florida Regional Medical Center, Inc.",Florida,Gainesville,6500 W Newberry Rd,32605,4309,(352) 333-4000,,2011,"4,158,466.56"
1174579155,100204,"North Florida Regional Medical Center, Inc.",Florida,Gainesville,6500 W Newberry Rd,32605,4309,(352) 333-4000,,2012,"3,057,218.24"
1336163708,101308,"Northwest Florida Healthcare, Inc",Florida,Chipley,1360 Brickyard Rd,32428,889,(850) 638-1610,,2011,"519,898.14"
1336163708,101308,"Northwest Florida Healthcare, Inc",Florida,Chipley,1360 Brickyard Rd,32428,889,(850) 638-1610,,2012,"301,974.20"
1063466563,100189,NORTHWEST MEDICAL CENTER INC,Florida,Margate,2801 N State Road 7,33063,5727,(954) 974-0400,,2011,"2,646,344.52"
1063466563,100189,NORTHWEST MEDICAL CENTER INC,Florida,Margate,2801 N State Road 7,33063,5727,(954) 974-0400,,2012,"1,982,269.65"
1992751879,100156,NOTAMI HOSPITALS OF FLORIDA INC,Florida,Lake City,340 NW Commerce Dr,32055,4709,(386) 719-9000,,2011,"2,073,273.60"
1992751879,100156,NOTAMI HOSPITALS OF FLORIDA INC,Florida,Lake City,340 NW Commerce Dr,32055,4709,(386) 719-9000,,2012,"1,454,705.46"
1891732988,100054,OKALOOSA HOSPITAL INC,Florida,Niceville,2190 Highway 85 N,32578,1045,(850) 678-4131,,2011,"1,563,145.50"
1891732988,100054,OKALOOSA HOSPITAL INC,Florida,Niceville,2190 Highway 85 N,32578,1045,(850) 678-4131,,2012,"1,091,653.53"
1215974134,100252,"Okeechobee Hospital, Inc.",Florida,Okeechobee,1796 Highway 441 N,34972,1918,(863) 763-2151,,2011,"1,996,370.28"
1215974134,100252,"Okeechobee Hospital, Inc.",Florida,Okeechobee,1796 Highway 441 N,34972,1918,(863) 763-2151,,2012,"1,432,701.27"
1689611501,100226,"Orange Park Medical Center, Inc.",Florida,Orange Park,2001 Kingsley Ave,32073,5148,(904) 276-8500,,2011,"2,308,857.54"
1689611501,100226,"Orange Park Medical Center, Inc.",Florida,Orange Park,2001 Kingsley Ave,32073,5148,(904) 276-8500,,2012,"1,994,158.92"
1184709057,100006,"Orlando Health, Inc.",Florida,Orlando,1414 Kuhl Ave,32806,2008,(407) 237-6393,,2012,"2,221,925.76"
1689621450,100110,"Osceola Regional Hospital, Inc.",Florida,Kissimmee,700 W Oak St,34741,4924,(407) 846-2266,,2011,"3,109,249.24"
1689621450,100110,"Osceola Regional Hospital, Inc.",Florida,Kissimmee,700 W Oak St,34741,4924,(407) 846-2266,,2012,"2,341,418.94"
1164478442,100302,OsceolaSC LLC,Florida,Saint Cloud,2906 17th St,34769,6006,(407) 832-2135,,2012,"1,687,920.48"
1144251216,100176,"PALM BEACH GARDENS COMMUNITY HOSPITAL, INC.",Florida,Palm Beach Gardens,2503 Burns Rd,33410,5204,(561) 622-1411,,2012,"2,639,049.84"
1295755676,100050,PALM SPRINGS GENERAL HOSPITAL INC,Florida,Hialeah,1475 W 49th St,33012,3222,(305) 558-2500,4703,2012,"2,455,123.00"
1811954191,100126,Palms of Pasadena Hospital LP,Florida,St Petersburg,1501 Pasadena Avenue South,33707,3717,(727) 381-1000,,2012,"1,794,608.40"
1528014669,100269,PALMS WEST HOSPITAL LIMITED PARTNERSHIP,Florida,Loxahatchee,13001 Southern Blvd,33470,9203,(561) 798-3300,,2011,"1,428,446.64"
1528014669,100269,PALMS WEST HOSPITAL LIMITED PARTNERSHIP,Florida,Loxahatchee,13001 Southern Blvd,33470,9203,(561) 798-3300,,2012,"1,062,263.90"
1356336069,100211,"Pasco Regional Medical Center, LLC",Florida,Dade City,13100 Fort King Rd,33525,5294,(352) 521-1000,,2012,"928,505.28"
1144274317,100167,PLANTATION GENERAL HOSPITAL L P,Florida,Plantation,401 NW 42nd Ave,33317,2835,,,2012,"1,690,316.46"
1053364703,100077,Port Charlotte HMA LLC,Florida,Port Charlotte,2500 Harbor Blvd,33952,5000,(941) 766-4125,,2011,"2,190,447.36"
1053364703,100077,Port Charlotte HMA LLC,Florida,Port Charlotte,2500 Harbor Blvd,33952,5000,(941) 766-4125,,2012,"1,400,976.63"
1104870245,100047,Punta Gorda HMA LLC,Florida,Punta Gorda,809 E Marion Ave,33950,3819,(941) 637-3128,,2012,"2,086,354.72"
1619962917,100092,"ROCKLEDGE HMA, LLC",Florida,Rockledge,110 Longwood Ave,32955,2828,(321) 636-2211,,2012,"2,233,617.20"
1922032424,100025,SACRED HEART HOSPITAL OF PENSACOLA,Florida,Pensacola,4451 Bayou Blvd,32503,8715,(850) 475-4500,,2013,"2,359,522.08"
1558391771,100292,SACRED HEART HOSPITAL ON THE EMERALD COAST,Florida,Pensacola,4451 Bayou Blvd,32503,2601,(850) 475-4620,,2013,"1,423,520.64"
1083941678,100313,SACRED HEART HOSPITAL ON THE GULF,Florida,Port St Joe,3801 E Highway 98,32456,5318,(850) 229-5600,,2013,"970,592.00"
1003862053,100166,SARASOTA DOCTORS HOSPITAL INC,Florida,Sarasota,5731 Bee Ridge Rd,34233,5056,(941) 342-1100,,2011,"2,455,333.68"
1003862053,100166,SARASOTA DOCTORS HOSPITAL INC,Florida,Sarasota,5731 Bee Ridge Rd,34233,5056,(941) 342-1100,,2012,"1,752,823.80"
1245294826,100087,Sarasota Memorial Hospital,Florida,Sarasota,1700 S Tamiami Tr,34239,,(941) 917-1696,,2012,"3,017,222.04"
1235186123,100217,Sebastian Hospital LLC,Florida,Sebastian,13695 US Highway 1,32958,3230,(772) 589-3186,,2012,"1,970,104.50"
1952344772,100049,Sebring Hospital Management Associates LLC,Florida,Sebring,3600 S Highlands Ave,33870,5416,(863) 471-5800,,2012,"1,856,489.94"
1821186313,100001,Shands Jacksonville Medical Center Inc,Florida,Jacksonville,655 W 8th St,32209,6511,(904) 244-8675,,2012,"3,588,970.68"
1699874248,100113,Shands Teaching Hospital & Clinics Inc,Florida,Gainesville,1600 SW Archer Rd,32610,,(352) 733-0060,,2012,"2,537,887.68"
1326021197,100285,SOUTH BROWARD HOSPITAL DISTRICT,Florida,Miramar,1901 SW 172nd Avenue,33029,5592,(954) 276-5411,,2013,"674,304.62"
1780667923,100038,SOUTH BROWARD HOSPITAL DISTRICT,Florida,Hollywood,3501Johnson Street,33021,5424,(954) 265-5126,,2013,"1,533,307.14"
1548205883,100132,SOUTH FLORIDA BAPTIST HOSPITAL,Florida,Plant City,301 N Alexander St,33563,4303,(813) 757-1200,,2012,"1,985,162.40"
1336221019,100051,SOUTH LAKE HOSPITAL INC,Florida,Clermont,1900 Don Wickham Dr,34711,1947,(352) 394-4071,,2013,"1,578,222.36"
1982688230,100154,South Miami Hospital Inc,Florida,South Miami,6200 SW 73rd St,33143,9949,(786) 662-4000,,2012,"2,043,506.92"
1578620449,100088,SOUTHERN BAPTIST HOSPITAL OF FLORIDA INC,Florida,Jacksonville,800 Prudential Dr,32207,8202,(904) 202-2000,,2013,"2,354,158.37"
1700978558,100072,SOUTHWEST VOLUSIA HEALTHCARE,Florida,Orange City,1055 Saxon Blvd,32763,8468,(386) 917-5000,,2011,"2,615,840.04"
1700978558,100072,SOUTHWEST VOLUSIA HEALTHCARE,Florida,Orange City,1055 Saxon Blvd,32763,8468,(386) 917-5000,,2012,"1,806,013.29"
1427024942,100067,"ST. ANTHONYS HOSPITAL, INC.",Florida,St Petersburg,1200 7th Ave N,33705,1300,(727) 825-1100,,2013,"3,167,819.20"
1881632818,100075,"St. Joseph's Hospital, Inc.",Florida,Tampa,3001 W Dr Mlk Jr Blvd,33607,6307,(813) 870-4000,,2012,"2,621,337.30"
1164476867,100259,SUN CITY HOSPITAL INC,Florida,Sun City Center,4016 State Road 674,33573,5256,(813) 634-3301,,2011,"1,916,668.00"
1164476867,100259,SUN CITY HOSPITAL INC,Florida,Sun City Center,4016 State Road 674,33573,5256,(813) 634-3301,,2012,"1,935,707.40"
1790732303,100254,TALLAHASSEE MEDICAL CENTER INC,Florida,Tallahassee,2626 Capital Medical Blvd,32308,4402,(850) 656-5000,,2011,"2,231,654.30"
1790732303,100254,TALLAHASSEE MEDICAL CENTER INC,Florida,Tallahassee,2626 Capital Medical Blvd,32308,4402,(850) 656-5000,,2012,"1,553,912.10"
1437177664,100135,Tallahassee Memorial Healthcare Inc,Florida,Tallahassee,1300 Miccosukee Rd,32308,5054,(850) 431-7021,,2012,"2,671,024.86"
1568473015,100055,TARPON SPRINGS HOSPITAL FOUNDATION INC,Florida,Tarpon Springs,1395 S Pinellas Ave,34689,3790,(727) 942-5000,,2012,"1,711,230.88"
1770515991,100287,"TENET GOOD SAMARITAN, INC.",Florida,West Palm Beach,1309 N Flagler Dr,33401,3406,(561) 655-5511,,2012,"2,068,557.24"
1720019995,100029,"TENET HEALTH SYSTEM NORTHSHORE, INC.",Florida,Miami,1100 NW 95th St,33150,2038,(305) 835-6000,,2012,"3,292,835.62"
1063442770,100053,"TENET HIALEAH HEALTHSYSTEM, INC.",Florida,Hialeah,651 E 25th St,33013,3814,(305) 693-6100,,2012,"2,489,367.90"
1952333205,100288,"TENET ST. MARY'S, INC.",Florida,West Palm Beach,901 45th St,33407,2413,(561) 844-6300,,2012,"775,673.14"
1740276518,100290,THE VILLAGES TRI-COUNTY MEDICAL CENTER INC,Florida,The Villages,1451 El Camino Real,32159,41,(352) 323-5454,,2013,"3,667,015.61"
1669458196,100255,Town & Country Hospital LP,Florida,Tampa,6001 Webb Rd,33615,3241,(813) 888-7060,,2012,"1,386,981.48"
1265419907,100265,TRUSTEES OF MEASE HOSPITAL INC,Florida,Clearwater,3231 N McMullen Booth Rd,33761,2045,(727) 725-6111,,2013,"3,358,702.80"
1336125640,100043,TRUSTEES OF MEASE HOSPITAL INC,Florida,Dunedin,601 Main St,34698,5848,(727) 733-1111,,2013,"2,223,527.90"
1427068345,100069,UNIVERSITY COMMUNITY HOSPITAL INC,Florida,Tampa,7171 North Dale Mabry Highway,33614,,(813) 615-7200,,2012,"1,070,096.82"
1053321919,100173,UNIVERSITY COMMUNITY HOSPITAL INC,Florida,Tampa,3100 E Fletcher Ave,33613,4613,(813) 615-7200,,2012,"2,903,621.44"
1144274770,100224,"University Hospital, Ltd.",Florida,Tamarac,7201 N University Dr,33321,2913,(954) 721-2200,,2011,"2,502,214.40"
1144274770,100224,"University Hospital, Ltd.",Florida,Tamarac,7201 N University Dr,33321,2913,(954) 721-2200,,2012,"1,858,139.87"
1396946208,100009,University of Miami,Florida,Miami,1400 NW 12th Ave,33136,1003,(305) 689-4515,,2011,"3,410,585.64"
1396946208,100009,University of Miami,Florida,Miami,1400 NW 12th Ave,33136,1003,(305) 689-4515,,2012,"2,487,438.90"
1760427157,100070,Venice HMA LLC,Florida,Venice,540 The Rialto,34285,2900,(941) 483-7773,,2012,"2,530,409.28"
1730494816,100315,"Viera Hospital, Inc.",Florida,Melbourne,8745 N Wickham Rd,32940,5997,(321) 434-4355,,2012,"1,542,758.40"
1720078702,100275,WELLINGTON REGIONAL MEDICAL CENTER INC,Florida,Wellington,10101 W Forest Hill Blvd,33414,6103,(561) 798-8500,,2012,"1,743,674.46"
1588697296,100268,"WEST BOCA MEDICAL CENTER, INC.",Florida,Boca Raton,21644 State Road 7,33428,1842,(561) 488-8000,,2012,"1,467,960.62"
1639116726,100231,"West Florida Regional Medical Center, Inc.",Florida,Pensacola,8383 N Davis Hwy,32514,6039,(850) 494-4000,,2011,"2,391,546.30"
1639116726,100231,"West Florida Regional Medical Center, Inc.",Florida,Pensacola,8383 N Davis Hwy,32514,6039,(850) 494-4000,,2012,"1,961,368.34"
1417279936,100314,West Kendall Baptist Hospital Inc,Florida,Miami,9555 SW 162 Ave,33196,6408,(786) 662-7111,,2012,"1,372,624.38"
1548284177,100284,"WESTCHESTER GENERAL HOSPITAL, INC.",Florida,Miami,2500 SW 75th Ave,33155,2805,,,2012,"1,932,172.32"
1477599975,100052,WINTER HAVEN HOSPITAL INC,Florida,Winter Haven,200 Ave F NE,33881,4131,(863) 293-1121,7345,2013,"3,285,364.62"
1760402424,110023,ADVENTIST HEALTH SYSTEM GEORGIA INC,Georgia,Calhoun,1035 Red Bud Rd NE,30701,2082,(706) 602-7800,2624,2011,"1,682,788.48"
1760402424,110023,ADVENTIST HEALTH SYSTEM GEORGIA INC,Georgia,Calhoun,1035 Red Bud Rd NE,30701,2082,(706) 602-7800,2624,2012,"1,121,926.32"
1033204987,110190,"Bacchus Operations Group, Inc.",Georgia,Montezuma,509 Sumter St,31063,1733,(478) 472-3100,,2012,"1,092,200.00"
1578637526,111302,Bleckley County Hospital,Georgia,Cochran,145 E Peacock St,31014,7846,(478) 934-6211,,2012,"658,114.70"
1851362263,110189,Blue Ridge Georgia Hospital Company LLC,Georgia,Blue Ridge,2855 Old Highway 5,30513,6248,(706) 632-3711,,2012,"1,367,114.88"
1306890942,111332,Brooks County Hospital,Georgia,Quitman,903 N Court St,31643,1315,(229) 263-4171,,2011,"423,083.82"
1306890942,111332,Brooks County Hospital,Georgia,Quitman,903 N Court St,31643,1315,(229) 263-4171,,2012,"47,673.00"
1053672527,110113,Burke County Hospital,Georgia,Waynesboro,351 S Liberty St,30830,9686,(706) 554-4435,,2012,"971,600.00"
1275527889,110024,CANDLER HOSPITAL INCORPORATED,Georgia,Savannah,5353 Reynolds St,31405,6015,(912) 819-6000,,2013,"2,117,545.20"
1780638833,110030,Cartersville Medical Center LLC,Georgia,Cartersville,960 Joe Frank Harris Pkwy SE,30120,2129,(770) 382-1530,,2011,"1,757,332.48"
1780638833,110030,Cartersville Medical Center LLC,Georgia,Cartersville,960 Joe Frank Harris Pkwy SE,30120,2129,(770) 382-1530,,2012,"1,345,323.71"
1710099098,111315,Charlton Memorial Hospital,Georgia,Folkston,2449 Third St,31537,8919,(912) 496-2531,,2011,"554,296.10"
1326028978,111324,CHATUGE REGIONAL HOSPITAL INC,Georgia,Hiawassee,110 S Main St,30546,3408,(706) 896-2222,110,2012,"691,614.99"
1760419527,110089,"Coffee Regional Medical Center, Inc",Georgia,Douglas,1101 Ocilla Road,31533,2207,(912) 384-1900,,2012,"1,814,785.56"
1598719643,110164,"Coliseum Medical Center, LLC",Georgia,MACON,"Coliseum Medical Center, LLC, 350 HOSPITAL DRIVE",31217,3838,(912) 765-7000,,2011,"2,212,714.16"
1598719643,110164,"Coliseum Medical Center, LLC",Georgia,MACON,"Coliseum Medical Center, LLC, 350 HOSPITAL DRIVE",31217,3838,(912) 765-7000,,2012,"1,724,913.45"
1912099094,110105,Colquitt Regional Medical Center,Georgia,Moultrie,3131 South Main St,31768,6925,(229) 985-3420,3532,2012,"1,300,704.00"
1144203563,110078,Crawford Long Hospital,Georgia,Atlanta,550 Peachtree St NE,30308,,(404) 686-7519,,2011,"2,925,195.84"
1144203563,110078,Crawford Long Hospital,Georgia,Atlanta,550 Peachtree St NE,30308,,(404) 686-7519,,2012,"2,169,053.10"
1962403865,110226,DeKalb Medical Center Inc.,Georgia,Lithonia,2801 DeKalb Medical Parkway,30058,,(404) 501-1000,,2012,"1,435,270.18"
1093716979,110076,DeKalb Medical Center Inc.,Georgia,Decatur,2701 N Decatur Rd,30033,5918,(404) 501-1000,,2012,"2,435,290.88"
1912951963,110177,"DOCTORS HOSPITAL OF AUGUSTA, LLC",Georgia,Augusta,3651 Wheeler Rd,30909,6521,(706) 651-3232,,2011,"2,071,553.20"
1912951963,110177,"DOCTORS HOSPITAL OF AUGUSTA, LLC",Georgia,Augusta,3651 Wheeler Rd,30909,6521,(706) 651-3232,,2012,"1,536,050.78"
1740272095,110092,Dodge County Hospital Authority,Georgia,Eastman,901 Griffin Ave,31023,6720,(478) 448-4050,,2012,"1,266,377.76"
1720095805,110194,DONALSONVILLE HOSPITAL INC,Georgia,DONALSONVILLE,102 HOSPITAL CIRCLE,39845,,(229) 524-5217,287,2012,"1,064,658.50"
1265486278,110075,"East Georgia Regional Medical Center, LLC",Georgia,Statesboro,1499 Fair Rd,30458,1683,(912) 486-1000,,2012,"1,647,619.96"
1467406132,110192,"Eastside Medical Center, LLC",Georgia,Snellville,1700 Medical Way,30078,2195,(678) 728-4518,,2011,"1,897,851.20"
1467406132,110192,"Eastside Medical Center, LLC",Georgia,Snellville,1700 Medical Way,30078,2195,(678) 728-4518,,2012,"1,287,105.96"
1811962756,111306,Effingham County Hospital Authority,Georgia,Springfield,459 Hwy 119 S,31329,3021,(912) 754-6451,175,2012,"2,101,756.63"
1669488250,110026,Elbert Memorial Hospital,Georgia,Elberton,4 Medical Dr,30635,1830,(706) 283-3151,551,2011,"869,400.00"
1669488250,110026,Elbert Memorial Hospital,Georgia,Elberton,4 Medical Dr,30635,1830,(706) 283-3151,551,2012,"587,550.00"
1235129214,110109,Emanuel County Hospital Authority,Georgia,Swainsboro,117 Kite Rd,30401,3231,(478) 289-1374,,2011,"1,288,538.72"
1235129214,110109,Emanuel County Hospital Authority,Georgia,Swainsboro,117 Kite Rd,30401,3231,(478) 289-1374,,2012,"726,470.33"
1588640692,110010,Emory University,Georgia,Atlanta,1364 Clifton Rd NE,30322,1064,(404) 686-7041,,2011,"2,905,448.22"
1588640692,110010,Emory University,Georgia,Atlanta,1364 Clifton Rd NE,30322,1064,(404) 686-7041,,2012,"2,224,951.61"
1770691115,110183,EMORY-ADVENTIST INC,Georgia,Smyrna,3949 S Cobb Dr SE,30080,6342,(770) 434-0710,2429,2011,"1,372,679.88"
1770691115,110183,EMORY-ADVENTIST INC,Georgia,Smyrna,3949 S Cobb Dr SE,30080,6342,(770) 434-0710,2429,2012,"1,034,351.64"
1730110826,110142,"Evans Memorial Hospital, Inc.",Georgia,Claxton,200 N River St,30417,1659,(912) 739-5139,,2012,"1,321,200.00"
1285688234,110125,"Fairview Park, Limited Partnership",Georgia,Dublin,200 Industrial Blvd,31021,2981,(912) 275-2000,,2011,"1,533,064.72"
1285688234,110125,"Fairview Park, Limited Partnership",Georgia,Dublin,200 Industrial Blvd,31021,2981,(912) 275-2000,,2012,"1,255,843.07"
1528027240,110215,"Fayette Community Hospital, Inc.",Georgia,Fayetteville,1255 Highway 54 W,30214,4526,(770) 803-5501,,2012,"2,255,915.52"
1154377166,110054,FLOYD HEALTHCARE MANAGEMENT INC,Georgia,ROME,304 TURNER MCCALL BLVD SW,30165,5621,(706) 509-5738,,2012,"1,921,742.90"
1013961507,110121,Grady General Hospital,Georgia,Cairo,1155 5th St SE,39828,3142,(229) 377-1150,,2011,"1,376,347.20"
