PROVIDER NPI,PROVIDER CCN,PROVIDER - ORG NAME,PROVIDER STATE,PROVIDER CITY,PROVIDER  ADDRESS,PROVIDER ZIP 5 CD,PROVIDER ZIP 4 CD,PROVIDER PHONE NUM,PROVIDER PHONE EXT,PROGRAM YEAR 2011,PROGRAM YEAR 2012,PROGRAM YEAR 2013,geo.provider,geo.updated_at,geo.data.types.0,geo.data.geometry.location.lat,geo.data.geometry.location.lng,general.hospital_type,general.hospital_owner,general.emergency_services,general.country_name,hcahps.survey_response_rate_percent,hcahps.number_of_completed_surveys,hcahps.percent_of_patients_who_reported_yes_they_would_definitely_recommend_the_hospital_
1912118134,"190278","Specialists Hospital Shreveport, LLC","Louisiana","Shreveport","1500 Line Ave, Suite 206","71101","4622",3182133800,3766,"TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Physician",false,,"51","300 or more","87"
1275506115,"190088","Springhill Medical Services, Inc.","Louisiana","Springhill","2001 Doctors Dr","71075","4526",3185391094,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"19","Between 100 and 299","68"
1295716637,"190079","St Charles Parish Hospital Service District","Louisiana","Luling","1057 Paul Maillard Rd","70070","4349",9857856242,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"31","Between 100 and 299","68"
1295723229,"190125","ST FRANCIS MEDICAL CENTER, INC","Louisiana","Monroe","309 Jackson St","71201","7407",3189664794,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"30","300 or more","79"
1336173590,"190205","The Regional Health System of Acadiana, LLC","Louisiana","Lafayette","2810 Ambassador Caffery Pkwy","70506","5906",3379896700,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"29","300 or more","72"
1821098286,"190046","Touro Infirmary","Louisiana","New Orleans","1401 Foucher St","70115","3515",5048977011,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"21","300 or more","72"
1497792527,"190176","University Healthcare System, L.C.","Louisiana","New Orleans","1415 Tulane Ave","70112","2600",5045885263,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"30","300 or more","69"
1407947336,"190167","Ville Platte Medical Center LLC","Louisiana","Ville Platte","800 E Main St","70586","4618",3373639414,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"25","300 or more","74"
1023018835,"191326","Ward 3 4 & 10 Hospital Service District","Louisiana","Bernice","409 1st St","71222","4001",3182859066,7193,"TRUE","FALSE","FALSE",,,,,,"Critical Access Hospitals","Government - Hospital District or Authority",true,,,"Not Available",
1306843826,"190081","West Carroll Health Systems LLC","Louisiana","Oak Grove","706 Ross St","71263","9798",3184283237,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"29","Between 100 and 299","64"
1164497533,"191306","WEST FELICIANA PARISH HOSPITAL","Louisiana","Saint Francisville","5266 Commerce St","70775","4409",2256353811,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Government - Hospital District or Authority",true,,"30","Fewer than 100","87"
1831193499,"190050","West Louisiana Health Services, Inc.","Louisiana","Deridder","600 S Pine St","70634","4942",3374627100,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Government - Hospital District or Authority",true,,"27","300 or more","68"
1396858999,"200018","Aroostook Medical Center","Maine","Presque Isle","140 Academy St","04769","3102",2077684000,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"23","Between 100 and 299","64"
1023057809,"201300","Blue Hill Memorial Hospital","Maine","Blue Hill","57 Water Street","04614","",2073743400,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"35","Between 100 and 299","80"
1922001049,"201305","CALAIS REGIONAL HOSPITAL","Maine","Calais","24 Hospital Ln","04619","1329",2074547521,"","TRUE","FALSE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"24","Between 100 and 299","71"
1659388213,"201301","Charles A. Dean Memorial Hospital & Nursing Home","Maine","Greenville","364 Pritham Avenue","04441","",2076955200,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"37","Fewer than 100","88"
1780615492,"200031","CITY OF CARIBOU","Maine","Caribou","163 Van Buren Rd, Suite 1","04736","3567",2074983111,1223,"TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Government - Local",true,,"24","Between 100 and 299","83"
1376579557,"200041","EASTERN MAINE HEALTHCARE SYSTEMS INLAND HOSPITAL","Maine","Waterville","200 Kennedy Memorial Dr","04901","4526",2078613152,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"27","Between 100 and 299","89"
1790789147,"200033","Eastern Maine Medical Center","Maine","Bangor","489 State St","04401","6616",2079737000,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"33","300 or more","73"
1558305847,"200037","Franklin Memorial Hospital","Maine","Farmington","111 Franklin Health Cmns","04938","6144",2077792265,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"29","300 or more","68"
1659300200,"200040","HENRIETTA D. GOODALL HOSPITAL INC.","Maine","Sanford","25 June St","04073","2621",2073244310,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"20","Between 100 and 299","64"
1558319103,"201309","Hospital Administrative District # 4","Maine","Dover Foxcroft","897 W Main St","04426","1029",2075648401,"","FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Government - Hospital District or Authority",true,,"28","Between 100 and 299","77"
1669423380,"200039A","MaineGeneral Medical Center","Maine","Augusta","6 E Chestnut St","04330","5717",2076261530,"","FALSE","TRUE","FALSE",,,,,,,,,,,,
1932164795,"200021","Mid Coast Hospital","Maine","Brunswick","123 Medical Center Dr","04011","2652",2077290181,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"33","300 or more","85"
1699860106,"200002","MILES MEMORIAL HOSPITAL INCORPORATED","Maine","Damariscotta","35 Miles Street","04543","",2076338423,"","FALSE","FALSE","TRUE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"36","300 or more","80"
1568465144,"200052","Northern Maine Medical Center","Maine","Fort Kent","194 East Main Street","04743","1428",2078343155,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"35","Between 100 and 299","69"
1760485304,"200025","Parkview Adventist Medical Center","Maine","Brunswick","329 Maine St","04011","3310",2073732000,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"35","Between 100 and 299","81"
1982645305,"200063","PENOBSCOT BAY MEDICAL CENTER","Maine","Rockport","6 Glen Cove Dr","04856","4240",2075968000,"","FALSE","FALSE","TRUE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"34","300 or more","67"
1154321545,"200001","St. Joseph Hospital","Maine","Bangor","360 Broadway","04401","3979",2072621000,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"34","300 or more","88"
1447226584,"200034","St. Mary's Regional Medical Center","Maine","Lewiston","95 Campus Ave.","04240","6030",2077778100,8409,"TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"30","Between 100 and 299","77"
1376528398,"200020","York Hospital","Maine","York","15 Hospital Dr","03909","1099",2073512478,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"38","300 or more","88"
1477517225,"210023","Anne Arundel Medical Center","Maryland","Annapolis","2001 Medical Parkway, Health Sciences Pavilion - Suite 606","21401","3280",4434811000,1308,"FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"34","300 or more","82"
1053309120,"210061","ATLANTIC GENERAL HOSPITAL CORP","Maryland","Berlin","10026 Old Ocean City Blvd, Building One","21811","1288",4106411100,9556,"FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"37","300 or more","69"
1124016696,"210043","BALTIMORE WASHINGTON MEDICAL CENTER INC.","Maryland","Glen Burnie","301 Hospital Dr","21061","5803",4107874000,"","FALSE","FALSE","TRUE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"32","300 or more","69"
1457389298,"210039","Calvert Memorial Hospital Of Calvert County","Maryland","Prince Frederick","100 Hospital Rd","20678","4017",4105354000,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"30","300 or more","61"
1912904210,"210033","Carroll Hospital Center, Inc.","Maryland","Westminster","200 Memorial Ave","21157","",4108483000,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"41","300 or more","73"
1992701825,"210035","CIVISTA MEDICAL CENTER INC.","Maryland","LA Plata","5 Garrett Ave","20646","5960",3016094474,"","FALSE","FALSE","TRUE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"30","300 or more","61"
1730136532,"210051","Doctors Hospital Inc.","Maryland","Lanham","8118 Good Luck Rd","20706","3595",3015528176,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Proprietary",true,,"24","300 or more","62"
1932146461,"210060","Fort Washington Medical Center, Inc.","Maryland","Ft Washington","11711 Livingston Rd","20744","5151",3016869015,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"18","Between 100 and 299","64"
1538165527,"210005","Frederick Memorial Hospital Inc","Maryland","Frederick","400 W 7th St","21701","4506",2405663300,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"39","300 or more","68"
1255372397,"210044","Greater Baltimore Medical Center, Inc.","Maryland","Baltimore","6701 N Charles St","21204","6808",4438492000,3749,"FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"37","300 or more","78"
1770589533,"210006","Harford Memorial Hospital, Inc.","Maryland","Havre De Grace","501 S Union Ave","21078","3409",4438435000,5447,"FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"29","300 or more","68"
1669417838,"210004","Holy Cross Hospital of Silver Spring Inc","Maryland","Silver Spring","1500 Forest Glen Road","20904","",3017547667,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"30","300 or more","71"
1841337805,"210058","JAMES LAWRENCE KERNAN HOSPITAL, INC.","Maryland","Baltimore","2200 Kernan Dr, Executive Office, Suite 1183","21207","6665",4104486701,"","FALSE","FALSE","TRUE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",false,,,,
1790700904,"210029","Johns Hopkins Bayview Medical Center INC","Maryland","Baltimore","3910 Keswick Road, South Building, Suite 4300A","21211","",4439975716,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"25","300 or more","70"
1881683423,"210045","McCready Foundation, Inc","Maryland","Crisfield","201 Hall Hwy","21817","1237",4109681200,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"37","Fewer than 100","73"
1144282583,"210008","Mercy Medical Center Inc","Maryland","Baltimore","301 Saint Paul Place","21202","2102",4103855128,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"37","300 or more","78"
1942281266,"210001","Meritus Medical Center Inc","Maryland","Hagerstown","11116 Medical Campus Rd, Information Services Dept.","21742","6710",3017908902,8902,"FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"36","300 or more","75"
1114922341,"210018","Montgomery General Hospital, Inc.","Maryland","Olney","18101 Prince Philip Dr","20832","1514",3017748626,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"32","300 or more","70"
1487695888,"210040","Northwest Hospital Center, Inc.","Maryland","Randallstown","5401 Old Court Rd","21133","5103",4106018648,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"23","300 or more","60"
1780689463,"210019","Peninsula Regional Medical Center","Maryland","Salisbury","100 E Carroll St","21801","5422",4105466400,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"29","300 or more","75"
1285672204,"210012","Sinai Hospital of Baltimore, Inc.","Maryland","Baltimore","2401 W Belvedere Ave","21215","5216",4106018648,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"25","300 or more","64"
1780650473,"210028","St Marys Hospital of St Marys Co","Maryland","Leonardtown","25500 Point Lookout Rd","20650","",3014756043,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"34","300 or more","69"
1245274901,"210011","ST. AGNES HEALTHCARE, INC.","Maryland","Baltimore","900 Caton Ave","21229","5201",4103682126,2126,"FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",true,,"30","300 or more","66"
1205896446,"210022","SUBURBAN HOSPITAL, INC.","Maryland","Bethesda","8600 Old Georgetown Rd","20814","1422",3018966002,"","FALSE","FALSE","TRUE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"37","300 or more","71"
1578597993,"210009","The Johns Hopkins Hospital","Maryland","Baltimore","3910 Keswick Road, South Building, Suite 4300A","21211","",4439975716,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"28","300 or more","83"
1376523357,"210032","Union Hospital of Cecil County","Maryland","Elkton","106 Bow St","21921","5544","(410) 398-4000","","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"19","Between 100 and 299","58"
1598761355,"210049","Upper Chesapeake Medical Center, Inc.","Maryland","Bel Air","500 Upper Chesapeake Dr","21014","4324",4436431000,5447,"FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"32","300 or more","64"
1609831247,"210027","Western Maryland Health System Corporation","Maryland","Cumberland","12500 Willowbrook Rd","21502","6393",2409648342,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"40","300 or more","68"
1134281280,"220062","Adcare Hospital of Worcester, Inc","Massachusetts","Worcester","107 Lincoln St","01605","2401",5087999000,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Church",false,,"15","Fewer than 100","100"
1992779482,"220029","ANNA JAQUES HOSPITAL","Massachusetts","Newburyport","25 Highland Ave","01950","3867",9784631000,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"36","300 or more","72"
1336120047,"221303","Athol Memorial Hospital Incorporated","Massachusetts","Athol","2033 Main St","01331","3535",9782493511,321,"FALSE","TRUE","FALSE",,,,,,"Critical Access Hospitals","Voluntary non-profit - Private",true,,"38","Between 100 and 299","71"
1508867391,"220016","Baystate Franklin Medical Center","Massachusetts","Greenfield","164 High St","01301","2613",4137730211,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"30","300 or more","68"
1144221847,"220050","Baystate Mary Lane Hospital Corporation","Massachusetts","Ware","85 South St","01082","1625",4139676211,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"33","Between 100 and 299","74"
1487655064,"220077","Baystate Medical Center Inc","Massachusetts","Springfield","759 Chestnut St","01199","1001",4137940000,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"29","300 or more","74"
1295765261,"220046","Berkshire Medical Center, INC","Massachusetts","Pittsfield","725 North St","01201","4109",4134472000,3442,"FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"35","300 or more","69"
1205893450,"220083A","Beth Israel Deaconess Hospital-Needham, Inc.","Massachusetts","Needham","148 Chestnut St","02492","2505",7814533000,"","TRUE","TRUE","FALSE",,,,,,,,,,,,
1548202641,"220086","Beth Israel Deaconess Medical Center, INC.","Massachusetts","Boston","330 Brookline Ave, ST 207","02215","5400",6176671961,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"33","300 or more","80"
1316917941,"220033","Beverly Hospital Corporation","Massachusetts","Beverly","85 Herrick St","01915","1777",9789223000,2586,"FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"34","300 or more","74"
1346218294,"220031","Boston Medical Center Corporation","Massachusetts","Boston","88 East Newton Street, Boston Medical Center PlacePerkin Elmer Building Rm 111","02118","2908",6176388000,"","TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"20","300 or more","70"
1578677811,"220119","Brigham and Women's Faulkner Hospital, Inc","Massachusetts","Boston","1153 Centre St","02130","3446",6179837410,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Private",true,,"39","300 or more","82"
1063431286,"220052","Brockton Hospital, Inc.","Massachusetts","Brockton","680 Centre St","02302","3308",5089417000,7167,"TRUE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Voluntary non-profit - Other",true,,"24","300 or more","66"
1487603585,"220011","CAMBRIDGE PUBLIC HEALTH COMMISSION","Massachusetts","Cambridge","1493 Cambridge St","02139","1047",6176651000,"","FALSE","TRUE","FALSE",,,,,,"Acute Care Hospitals","Government - Local",true,,"20","300 or more","65"
