PROVIDER NPI,PROVIDER CCN,PROVIDER STATE, PROVIDER CITY,PROVIDER  ADDRESS,PROVIDER ZIP 5 CD,PROVIDER ZIP 4 CD,PROVIDER PHONE NUM,PROVIDER PHONE EXT,PROGRAM YEAR 2011,PROGRAM YEAR 2012,geo.provider,geo.updated_at,geo.data.types.0,geo.data.geometry.location.lat,geo.data.geometry.location.lng,geo.data.formatted_address
1649367269,100045,"Florida",,"701 W Plymouth Ave",32720,3236,3869434522,4879,2011,2012,"DSTK",2013-03-03T17:02:58Z,"street_address",29.015518,-81.305092,"Memorial Hospital West Volusia Inc , 701 W Plymouth Ave, Deland, Florida 32720"
1407801673,100131,"Florida",,"20900 Biscayne Blvd",33180,1407,3056827000,"",2011,2012,"DSTK",2013-03-03T17:02:58Z,"street_address",25.967091,-80.145512,"Miami Beach Healthcare Group, Ltd , 20900 Biscayne Blvd, Aventura, Florida 33180"
1720085137,100018,"Florida",,"350 7th St N",34102,5754,2394635000,"",2011,"","DSTK",2013-03-03T17:02:58Z,"street_address",26.147047,-81.798321,"NAPLES COMMUNITY HOSPITAL INC, 350 7th St N, Naples, Florida 34102"
1316992134,100286,"Florida",,"6101 Pine Ridge Rd",34119,3900,2393484000,"","",2012,"DSTK",2013-03-03T17:02:58Z,"street_address",26.253294,-81.719979,"Naples HMA Inc, 6101 Pine Ridge Rd, Naples, Florida 34119"
1891741849,100191,"Florida",,"5637 Marine Pkwy",34652,4316,7278481733,"",2011,2012,"DSTK",2013-03-03T17:02:59Z,"street_address",28.23903,-82.749133,"New Port Richey Hospital Inc, 5637 Marine Pkwy, New Port Richey, Florida 34652"
1174551147,100276,"Florida",,"3000 CORAL HILLS DRIVE",33065,"",9547675242,"","",2012,"DSTK",2013-03-03T17:02:59Z,"street_address",26.262997,-80.254074,"North Broward Hospital District, 3000 CORAL HILLS DRIVE, Coral Springs, Florida 33065"
1376571323,100086,"Florida",,"201 EAST SAMPLE ROAD",33064,"",9547675242,"","",2012,"DSTK",2013-03-03T17:02:59Z,"street_address",26.275432,-80.10717099999999,"North Broward Hospital District, 201 EAST SAMPLE ROAD, POMPANO BEACH, Florida 33064"
1265460232,100200,"Florida",,"6401 N FEDERAL HIGHWAY",33308,"",9547675242,"","",2012,"DSTK",2013-03-03T17:02:59Z,"street_address",26.169692,-80.118752,"North Broward Hospital District, 6401 N FEDERAL HIGHWAY, Fort Lauderdale, Florida 33308"
1285662239,100039,"Florida",,"1600 South Andrews Avenue",33316,"",9543554400,"","",2012,"DSTK",2013-03-03T17:02:59Z,"street_address",26.12222,-80.143497,"North Broward Hospital District, 1600 South Andrews Avenue, Fort Lauderdale, Florida 33316"
1174579155,100204,"Florida",,"6500 W Newberry Rd",32605,4309,3523334000,"",2011,2012,"DSTK",2013-03-03T17:02:59Z,"street_address",29.659682,-82.411147,"North Florida Regional Medical Center, Inc , 6500 W Newberry Rd, Gainesville, Florida 32605"
1336163708,101308,"Florida",,"1360 Brickyard Rd",32428,889,8506381610,"",2011,"","DSTK",2013-03-03T17:02:59Z,"street_address",30.537495,-85.613596,"Northwest Florida Healthcare, Inc, 1360 Brickyard Rd, Chipley, Florida 32428"
1063466563,100189,"Florida",,"2801 N State Road 7",33063,5727,9549740400,"",2011,2012,"DSTK",2013-03-03T17:02:59Z,"street_address",26.282254,-80.201988,"NORTHWEST MEDICAL CENTER INC, 2801 N State Road 7, Margate, Florida 33063"
1992751879,100156,"Florida",,"340 NW Commerce Dr",32055,4709,3867199000,"",2011,2012,"DSTK",2013-03-03T17:02:59Z,"street_address",30.186869,-82.688879,"NOTAMI HOSPITALS OF FLORIDA INC, 340 NW Commerce Dr, Lake City, Florida 32055"
1891732988,100054,"Florida",,"2190 Highway 85 N",32578,1045,8506784131,"",2011,2012,"DSTK",2013-03-03T17:02:59Z,"street_address",30.522516,-86.49509999999999,"OKALOOSA HOSPITAL INC, 2190 Highway 85 N, Niceville, Florida 32578"
1215974134,100252,"Florida",,"1796 Highway 441 N",34972,1918,8637632151,"",2011,2012,"DSTK",2013-03-03T17:02:59Z,"street_address",27.286524,-80.828497,"Okeechobee Hospital, Inc , 1796 Highway 441 N, Okeechobee, Florida 34972"
1689611501,100226,"Florida",,"2001 Kingsley Ave",32073,5148,9042768500,"",2011,2012,"DSTK",2013-03-03T17:02:59Z,"street_address",30.165829,-81.700999,"Orange Park Medical Center, Inc , 2001 Kingsley Ave, Orange Park, Florida 32073"
1184709057,100006,"Florida",,"1414 Kuhl Ave",32806,2008,4072376393,"","",2012,"DSTK",2013-03-03T17:02:59Z,"street_address",28.52026,-81.373102,"Orlando Health, Inc , 1414 Kuhl Ave, Orlando, Florida 32806"
1689621450,100110,"Florida",,"700 W Oak St",34741,4924,4078462266,"",2011,2012,"DSTK",2013-03-03T17:03:00Z,"street_address",28.340868,-81.412988,"Osceola Regional Hospital, Inc , 700 W Oak St, Kissimmee, Florida 34741"
1164478442,100302,"Florida",,"2906 17th St",34769,6006,4078322135,"","",2012,"DSTK",2013-03-03T17:03:00Z,"street_address",28.242408,-81.268405,"OsceolaSC LLC, 2906 17th St, Saint Cloud, Florida 34769"
1144251216,100176,"Florida",,"2503 Burns Rd",33410,5204,5616221411,"","",2012,"DSTK",2013-03-03T17:03:00Z,"street_address",26.830641,-80.084722,"PALM BEACH GARDENS COMMUNITY HOSPITAL, INC , 2503 Burns Rd, Palm Beach Gardens, Florida 33410"
1295755676,100050,"Florida",,"1475 W 49th St",33012,3222,3055582500,4703,"",2012,"DSTK",2013-03-03T17:03:00Z,"street_address",25.866785,-80.286722,"PALM SPRINGS GENERAL HOSPITAL INC NEW CORPORATION, 1475 W 49th St, Hialeah, Florida 33012"
1811954191,100126,"Florida",,"1501 Pasadena Avenue South",33707,3717,7273811000,"","",2012,"DSTK",2013-03-03T17:03:00Z,"street_address",27.746223,-82.73741099999999,"Palms of Pasadena Hospital LP, 1501 Pasadena Avenue South, St Petersburg, Florida 33707"
1528014669,100269,"Florida",,"13001 Southern Blvd",33470,9203,5617983300,"",2011,2012,"DSTK",2013-03-03T17:03:00Z,"street_address",26.681668,-80.247022,"PALMS WEST HOSPITAL LIMITED PARTNERSHIP, 13001 Southern Blvd, Loxahatchee, Florida 33470"
1356336069,100211,"Florida",,"13100 Fort King Rd",33525,5294,3525211000,"","",2012,"DSTK",2013-03-03T17:03:00Z,"street_address",28.35185,-82.18576400000001,"Pasco Regional Medical Center, LLC, 13100 Fort King Rd, Dade City, Florida 33525"
1144274317,100167,"Florida",,"401 NW 42nd Ave",33317,2835,"","","",2012,"DSTK",2013-03-03T17:03:00Z,"street_address",26.121036,-80.204505,"PLANTATION GENERAL HOSPITAL L P, 401 NW 42nd Ave, Plantation, Florida 33317"
1053364703,100077,"Florida",,"2500 Harbor Blvd",33952,5000,9417664125,"",2011,2012,"DSTK",2013-03-03T17:03:00Z,"street_address",27.0166,-82.093886,"Port Charlotte HMA LLC, 2500 Harbor Blvd, Port Charlotte, Florida 33952"
1104870245,100047,"Florida",,"809 E Marion Ave",33950,3819,9416373128,"","",2012,"DSTK",2013-03-03T17:03:00Z,"street_address",26.936366,-82.049666,"Punta Gorda HMA LLC, 809 E Marion Ave, Punta Gorda, Florida 33950"
1003862053,100166,"Florida",,"5731 Bee Ridge Rd",34233,5056,9413421100,"",2011,2012,"DSTK",2013-03-03T17:03:00Z,"street_address",27.298778,-82.497564,"SARASOTA DOCTORS HOSPITAL INC, 5731 Bee Ridge Rd, Sarasota, Florida 34233"
1245294826,100087,"Florida",,"1700 S Tamiami Tr",34239,"",9419171696,"","",2012,"DSTK",2013-03-03T17:03:00Z,"street_address",27.322896,-82.529729,"Sarasota Memorial Hospital, 1700 S Tamiami Tr, Sarasota, Florida 34239"
1235186123,100217,"Florida",,"13695 US Highway 1",32958,3230,7725893186,"","",2012,"DSTK",2013-03-03T17:03:00Z,"street_address",27.807209,-80.465413,"Sebastian Hospital LLC, 13695 US Highway 1, Sebastian, Florida 32958"
1952344772,100049,"Florida",,"3600 S Highlands Ave",33870,5416,8634715800,"","",2012,"DSTK",2013-03-03T17:03:02Z,"street_address",27.492072,-81.43345600000001,"Sebring Hospital Management Associates LLC, 3600 S Highlands Ave, Sebring, Florida 33870"
1821186313,100001,"Florida",,"655 W 8th St",32209,6511,9042448675,"","",2012,"DSTK",2013-03-03T17:03:02Z,"street_address",30.346553,-81.663506,"Shands Jacksonville Medical Center Inc, 655 W 8th St, Jacksonville, Florida 32209"
1699874248,100113,"Florida",,"1600 SW Archer Rd",32610,"",3527330060,"","",2012,"DSTK",2013-03-03T17:03:02Z,"street_address",29.639749,-82.34187,"Shands Teaching Hospital   Clinics Inc, 1600 SW Archer Rd, Gainesville, Florida 32610"
1548205883,100132,"Florida",,"301 N Alexander St",33563,4303,8137571200,"","",2012,"DSTK",2013-03-03T17:03:02Z,"street_address",28.015651,-82.139955,"South Florida Baptist Hospital Inc, 301 N Alexander St, Plant City, Florida 33563"
1982688230,100154,"Florida",,"6200 SW 73rd St",33143,9949,7866624000,"","",2012,"DSTK",2013-03-03T17:03:02Z,"street_address",25.703508,-80.285358,"South Miami Hospital Inc, 6200 SW 73rd St, South Miami, Florida 33143"
1700978558,100072,"Florida",,"1055 Saxon Blvd",32763,8468,3869175000,"",2011,2012,"DSTK",2013-03-03T17:03:02Z,"street_address",28.911961,-81.300214,"Southwest Volusia Healthcare Corporation, 1055 Saxon Blvd, Orange City, Florida 32763"
1881632818,100075,"Florida",,"3001 W Dr Mlk Jr Blvd",33607,6307,8138704000,"","",2012,"DSTK",2013-03-03T17:03:02Z,"street_address",28.034864,-82.358175,"St  Joseph s Hospital, Inc , 3001 W Dr Mlk Jr Blvd, Tampa, Florida 33607"
1164476867,100259,"Florida",,"4016 State Road 674",33573,5256,8136343301,"",2011,2012,"DSTK",2013-03-03T17:03:02Z,"street_address",27.712378,-82.341143,"SUN CITY HOSPITAL INC, 4016 State Road 674, Sun City Center, Florida 33573"
1790732303,100254,"Florida",,"2626 Capital Medical Blvd",32308,4402,8506565000,"",2011,2012,"DSTK",2013-03-03T17:03:02Z,"street_address",30.474405,-84.23181599999999,"TALLAHASSEE MEDICAL CENTER INC, 2626 Capital Medical Blvd, Tallahassee, Florida 32308"
1437177664,100135,"Florida",,"1300 Miccosukee Rd",32308,5054,8504317021,"","",2012,"DSTK",2013-03-03T17:03:02Z,"street_address",30.590485,-84.046531,"Tallahassee Memorial Healthcare Inc, 1300 Miccosukee Rd, Tallahassee, Florida 32308"
1568473015,100055,"Florida",,"1395 S Pinellas Ave",34689,3790,7279425000,"","",2012,"DSTK",2013-03-03T17:03:02Z,"street_address",28.132113,-82.758684,"Tarpon Springs Hospital Foundation Inc, 1395 S Pinellas Ave, Tarpon Springs, Florida 34689"
1770515991,100287,"Florida",,"1309 N Flagler Dr",33401,3406,5616555511,"","",2012,"DSTK",2013-03-03T17:03:03Z,"street_address",26.712578,-80.048834,"TENET GOOD SAMARITAN, INC , 1309 N Flagler Dr, West Palm Beach, Florida 33401"
1720019995,100029,"Florida",,"1100 NW 95th St",33150,2038,3058356000,"","",2012,"DSTK",2013-03-03T17:03:03Z,"street_address",25.86234,-80.19744799999999,"TENET HEALTH SYSTEM NORTHSHORE, INC , 1100 NW 95th St, Miami, Florida 33150"
1063442770,100053,"Florida",,"651 E 25th St",33013,3814,3056936100,"","",2012,"DSTK",2013-03-03T17:03:03Z,"street_address",26.059312,-80.160201,"TENET HIALEAH HEALTHSYSTEM, INC , 651 E 25th St, Hialeah, Florida 33013"
1952333205,100288,"Florida",,"901 45th St",33407,2413,5618446300,"","",2012,"DSTK",2013-03-03T17:03:03Z,"street_address",26.753114,-80.06269,"TENET ST  MARY S, INC , 901 45th St, West Palm Beach, Florida 33407"
1669458196,100255,"Florida",,"6001 Webb Rd",33615,3241,8138887060,"","",2012,"DSTK",2013-03-03T17:03:03Z,"street_address",27.990271,-82.575182,"Town   Country Hospital LP, 6001 Webb Rd, Tampa, Florida 33615"
1427068345,100069,"Florida",,"7171 North Dale Mabry Highway",33614,"",8136157200,"","",2012,"DSTK",2013-03-03T17:03:03Z,"street_address",27.944824,-82.505696,"University Community Hospital Inc, 7171 North Dale Mabry Highway, Tampa, Florida 33614"
1053321919,100173,"Florida",,"3100 E Fletcher Ave",33613,4613,8136157200,"","",2012,"DSTK",2013-03-03T17:03:03Z,"street_address",28.069224,-82.434529,"University Community Hospital Inc, 3100 E Fletcher Ave, Tampa, Florida 33613"
1144274770,100224,"Florida",,"7201 N University Dr",33321,2913,9547212200,"",2011,2012,"DSTK",2013-03-03T17:03:03Z,"street_address",26.197784,-80.252076,"University Hospital, Ltd , 7201 N University Dr, Tamarac, Florida 33321"
1396946208,100009,"Florida",,"1400 NW 12th Ave",33136,1003,3056894515,"",2011,2012,"DSTK",2013-03-03T17:03:03Z,"street_address",25.786009,-80.195048,"University of Miami, 1400 NW 12th Ave, Miami, Florida 33136"
1760427157,100070,"Florida",,"540 The Rialto",34285,2900,9414837773,"","",2012,"DSTK",2013-03-03T17:03:03Z,"street_address",27.098848,-82.433742,"Venice HMA LLC, 540 The Rialto, Venice, Florida 34285"
1720078702,100275,"Florida",,"10101 W Forest Hill Blvd",33414,6103,5617988500,"","",2012,"DSTK",2013-03-03T17:03:03Z,"street_address",26.666186,-80.236661,"Wellington Regional Medical Center, 10101 W Forest Hill Blvd, Wellington, Florida 33414"
1588697296,100268,"Florida",,"21644 State Road 7",33428,1842,5614888000,"","",2012,"DSTK",2013-03-03T17:03:03Z,"street_address",26.367866,-80.203462,"WEST BOCA MEDICAL CENTER, INC , 21644 State Road 7, Boca Raton, Florida 33428"
1639116726,100231,"Florida",,"8383 N Davis Hwy",32514,6039,8504944000,"",2011,2012,"DSTK",2013-03-03T17:03:03Z,"street_address",30.503584,-87.221513,"West Florida Regional Medical Center, Inc , 8383 N Davis Hwy, Pensacola, Florida 32514"
1548284177,100284,"Florida",,"2500 SW 75th Ave",33155,2805,"","","",2012,"DSTK",2013-03-03T17:03:03Z,"street_address",25.739538,-80.31804,"westchester general hospital, inc , 2500 SW 75th Ave, Miami, Florida 33155"
1760402424,110023,"Georgia",,"1035 Red Bud Rd NE",30701,2082,7066027800,2624,2011,2012,"DSTK",2013-03-03T17:03:04Z,"street_address",34.513089,-84.94451599999999,"Adventist Health System Georgia Inc, 1035 Red Bud Rd NE, Calhoun, Georgia 30701"
1033204987,110190,"Georgia",,"509 Sumter St",31063,1733,4784723100,"","",2012,"DSTK",2013-03-03T17:03:04Z,"street_address",32.293467,-84.02966000000001,"Bacchus Operations Group, Inc , 509 Sumter St, Montezuma, Georgia 31063"
1578637526,111302,"Georgia",,"145 E Peacock St",31014,7846,4789346211,"","",2012,"DSTK",2013-03-03T17:03:04Z,"street_address",32.381132,-83.349963,"Bleckley County Hospital, 145 E Peacock St, Cochran, Georgia 31014"
1851362263,110189,"Georgia",,"2855 Old Highway 5",30513,6248,7066323711,"","",2012,"DSTK",2013-03-03T17:03:04Z,"street_address",34.946411,-84.37232299999999,"Blue Ridge Georgia Hospital Company LLC, 2855 Old Highway 5, Blue Ridge, Georgia 30513"
1306890942,111332,"Georgia",,"903 N Court St",31643,1315,2292634171,"",2011,"","DSTK",2013-03-03T17:03:04Z,"street_address",31.007422,-83.516409,"Brooks County Hospital, 903 N Court St, Quitman, Georgia 31643"
1780638833,110030,"Georgia",,"960 Joe Frank Harris Pkwy SE",30120,2129,7703821530,"",2011,2012,"DSTK",2013-03-03T17:03:04Z,"street_address",34.152522,-84.754256,"Cartersville Medical Center LLC, 960 Joe Frank Harris Pkwy SE, Cartersville, Georgia 30120"
1710099098,111315,"Georgia",,"2449 Third St",31537,8919,9124962531,"",2011,"","DSTK",2013-03-03T17:03:04Z,"street_address",30.840692,-82.001453,"Charlton Memorial Hospital, 2449 Third St, Folkston, Georgia 31537"
1598719643,110164,"Georgia",,"Coliseum Medical Center, LLC, 350 HOSPITAL DRIVE",31217,3838,9127657000,"",2011,2012,"DSTK",2013-03-03T17:03:04Z,"street_address",32.839923,-83.61947000000001,"Coliseum Medical Center, LLC, Coliseum Medical Center, LLC, 350 HOSPITAL DRIVE, MACON, Georgia 31217"
1144203563,110078,"Georgia",,"550 Peachtree St NE",30308,"",4046867519,"",2011,"","DSTK",2013-03-03T17:03:04Z,"street_address",33.76331,-84.38753699999999,"Crawford Long Hospital, 550 Peachtree St NE, Atlanta, Georgia 30308"
1093716979,110076,"Georgia",,"2701 N Decatur Rd",30033,5918,4045011000,"","",2012,"DSTK",2013-03-03T17:03:06Z,"street_address",33.790296,-84.306383,"DeKalb Medical Center Inc , 2701 N Decatur Rd, Decatur, Georgia 30033"
1962403865,110226,"Georgia",,"2801 DeKalb Medical Parkway",30058,"",4045011000,"","",2012,"DSTK",2013-03-03T17:03:06Z,"street_address",33.715545,-84.14596,"DeKalb Medical Center Inc , 2801 DeKalb Medical Parkway, Lithonia, Georgia 30058"
1912951963,110177,"Georgia",,"3651 Wheeler Rd",30909,6521,7066513232,"",2011,2012,"DSTK",2013-03-03T17:03:06Z,"street_address",33.484114,-82.026898,"Doctors Hospital of Augusta LLC, 3651 Wheeler Rd, Augusta, Georgia 30909"
1740272095,110092,"Georgia",,"901 Griffin Ave",31023,6720,4784484050,"","",2012,"DSTK",2013-03-03T17:03:06Z,"street_address",32.188097,-83.177689,"Dodge County Hospital Authority, 901 Griffin Ave, Eastman, Georgia 31023"
1720095805,110194,"Georgia",,"102 HOSPITAL CIRCLE",39845,"",2295245217,287,"",2012,"DSTK",2013-03-03T17:03:06Z,"street_address",30.90521,-84.579453,"DONALSONVILLE HOSPITAL INC, 102 HOSPITAL CIRCLE, DONALSONVILLE, Georgia 39845"
1265486278,110075,"Georgia",,"1499 Fair Rd",30458,1683,9124861000,"","",2012,"DSTK",2013-03-03T17:03:06Z,"street_address",32.355855,-81.850105,"East Georgia Regional Medical Center, LLC, 1499 Fair Rd, Statesboro, Georgia 30458"
1467406132,110192,"Georgia",,"1700 Medical Way",30078,2195,6787284518,"",2011,2012,"DSTK",2013-03-03T17:03:06Z,"street_address",33.872686,-84.041738,"Eastside Medical Center, LLC, 1700 Medical Way, Snellville, Georgia 30078"
1811962756,111306,"Georgia",,"459 Hwy 119 S",31329,3021,9127546451,175,"",2012,"DSTK",2013-03-03T17:03:06Z,"street_address",32.398431,-81.28402800000001,"Effingham County Hospital Authority, 459 Hwy 119 S, Springfield, Georgia 31329"
1669488250,110026,"Georgia",,"4 Medical Dr",30635,1830,7062833151,551,2011,2012,"DSTK",2013-03-03T17:03:06Z,"street_address",34.113016,-82.851974,"Elbert Memorial Hospital, 4 Medical Dr, Elberton, Georgia 30635"
1235129214,110109,"Georgia",,"117 Kite Rd",30401,3231,4782891374,"",2011,2012,"DSTK",2013-03-03T17:03:06Z,"street_address",32.592166,-82.345429,"Emanuel County Hospital Authority, 117 Kite Rd, Swainsboro, Georgia 30401"
1588640692,110010,"Georgia",,"1364 Clifton Rd NE",30322,1064,4046867041,"",2011,"","DSTK",2013-03-03T17:03:06Z,"street_address",33.789904,-84.32091,"Emory University, 1364 Clifton Rd NE, Atlanta, Georgia 30322"
1770691115,110183,"Georgia",,"3949 S Cobb Dr SE",30080,6342,7704340710,2429,2011,2012,"DSTK",2013-03-03T17:03:07Z,"street_address",33.822651,-84.48645999999999,"Emory Adventist Inc, 3949 S Cobb Dr SE, Smyrna, Georgia 30080"
1730110826,110142,"Georgia",,"200 N River St",30417,1659,9127395139,"","",2012,"DSTK",2013-03-03T17:03:07Z,"street_address",32.173463,-81.89740999999999,"Evans Memorial Hospital, Inc , 200 N River St, Claxton, Georgia 30417"
1285688234,110125,"Georgia",,"200 Industrial Blvd",31021,2981,9122752000,"",2011,2012,"DSTK",2013-03-03T17:03:07Z,"street_address",32.534472,-82.950762,"Fairview Park, Limited Partnership, 200 Industrial Blvd, Dublin, Georgia 31021"
1528027240,110215,"Georgia",,"1255 Highway 54 W",30214,4526,7708035501,"","",2012,"DSTK",2013-03-03T17:03:07Z,"street_address",33.522326,-84.451233,"Fayette Community Hospital, Inc , 1255 Highway 54 W, Fayetteville, Georgia 30214"
1154377166,110054,"Georgia",,"304 TURNER MCCALL BLVD SW",30165,5621,7065095738,"","",2012,"DSTK",2013-03-03T17:03:07Z,"street_address",34.260405,-85.178202,"FLOYD HEALTHCARE MANAGEMENT INC, 304 TURNER MCCALL BLVD SW, ROME, Georgia 30165"
1013961507,110121,"Georgia",,"1155 5th St SE",39828,3142,2293771150,"",2011,2012,"DSTK",2013-03-03T17:03:07Z,"street_address",30.872052,-84.20146200000001,"Grady General Hospital, 1155 5th St SE, Cairo, Georgia 39828"
1992799050,110079,"Georgia",,"80 Jesse Hill Jr Dr, SE",30303,3050,4046164307,"","",2012,"DSTK",2013-03-03T17:03:07Z,"street_address",33.754417,-84.38027599999999,"Grady Memorial Hospital Corporation, 80 Jesse Hill Jr Dr, SE, Atlanta, Georgia 30303"
1528056066,110001,"Georgia",,"1200 Memorial Dr",30720,2529,7062726121,"","",2012,"DSTK",2013-03-03T17:03:07Z,"street_address",34.761442,-84.969195,"Hamilton Medical Center, Inc , 1200 Memorial Dr, Dalton, Georgia 30720"
1568410264,110101,"Georgia",,"706 N Parrish Ave",31620,2064,7709337048,"",2011,"","DSTK",2013-03-03T17:03:07Z,"street_address",31.138523,-83.422884,"HEALTHMONT OF GEORGIA INC, 706 N Parrish Ave, Adel, Georgia 31620"
1316027352,111309,"Georgia",,"55 R E Jennings Ave",39813,8722,2297252130,"",2011,"","DSTK",2013-03-03T17:03:07Z,"street_address",31.435347,-84.721109,"Hospital Authority of Calhoun County, 55 R E Jennings Ave, Arlington, Georgia 39813"
1790888089,111334,"Georgia",,"400 Cedar Street",30439,3706,9126851769,"","",2012,"DSTK",2013-03-03T17:03:07Z,"street_address",32.400596,-82.064015,"Hospital Authority of Candler County, 400 Cedar Street, Metter, Georgia 30439"
1710992433,110100,"Georgia",,"1067 Peachtree St",30434,1558,4786257000,207,"",2012,"DSTK",2013-03-03T17:03:08Z,"street_address",33.00784,-82.40356800000001,"Hospital Authority of Jefferson County and the City of Louisville, 1067 Peachtree St, Louisville, Georgia 30434"
1700830247,111331,"Georgia",,"90 E Stephens St",31730,1836,2293365284,"",2011,"","DSTK",2013-03-03T17:03:08Z,"street_address",31.229258,-84.208713,"Hospital Authority of Mitchell County, 90 E Stephens St, Camilla, Georgia 31730"
